"augmix","deepetpicker","id","meanshift","model","n_particles","name","nms_v2","notes","self_supervised","self_supervised_every","shrec/epoch","shrec/shrec_classification_f1_macro","shrec/shrec_classification_f1_micro","shrec/shrec_localization_avg_distance","shrec/shrec_localization_f1","shrec/shrec_n_unique_particles_found","shrec/shrec_n_unique_particles_not_found","shrec/shrec_val2_classification_f1_macro","shrec/shrec_val2_classification_f1_micro","shrec/shrec_val2_localization_avg_distance","shrec/shrec_val2_localization_f1","shrec/shrec_val2_n_unique_particles_found","shrec/shrec_val2_n_unique_particles_not_found","shrec/shrec_val4_classification_f1_macro","shrec/shrec_val4_classification_f1_micro","shrec/shrec_val4_localization_avg_distance","shrec/shrec_val4_localization_f1","shrec/shrec_val4_n_unique_particles_found","shrec/shrec_val4_n_unique_particles_not_found","shrec/shrec_val_classification_f1_macro","shrec/shrec_val_classification_f1_micro","shrec/shrec_val_localization_avg_distance","shrec/shrec_val_localization_f1","shrec/shrec_val_n_unique_particles_found","shrec/shrec_val_n_unique_particles_not_found"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","3000","0.020511889635142496","0.07220447284345048","4.095003977805635","0.446829922844683","666","899","0.004781829049611476","0.0074211502782931356","3.930629038537639","0.18377602297200285","128","950","0.014396456256921373","0.05149971703452179","4.273761786402359","0.3890052356020942","743","1024","0.012352309344790547","0.06850335070737155","3.9011484090885062","0.6210425327790213","971","372"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","3600","0.01718958611481976","0.065814696485623","4.145656377457822","0.4846888376687521","736","829","0.003013863773357444","0.00463821892393321","3.8177167098281033","0.17415342087076713","126","952","0.010323010323010322","0.03508771929824561","4.182875181481339","0.41741204531902204","700","1067","0.01146384479717813","0.06775874906924795","3.993532020341716","0.5774452756996398","1042","301"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","4200","0.017765379533108208","0.07731629392971245","3.932125402571233","0.4440969507427678","852","713","0.019120458891013385","0.06493506493506493","5.098948460932133","0.360297332750328","412","666","0.017448200654307525","0.09054895302773061","3.7550454232941926","0.4385964912280702","1150","617","0.011413182867401898","0.06626954579300075","3.899047829246238","0.5901734104046242","1021","322"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","4800","0.019821428571428573","0.07092651757188498","4.33116980915244","0.4337579617834395","681","884","0.005807200929152149","0.00927643784786642","4.123195232756845","0.18973998594518623","135","943","0.016580448335322986","0.07074136955291455","4.52135259050328","0.3491943127962085","921","846","0.013492063492063491","0.06329113924050633","3.8945888431823494","0.6086629001883239","808","535"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","5400","0.019154030327214685","0.07667731629392971","4.1751075169897","0.4330818664431405","775","790","0.011593118922961856","0.0287569573283859","4.4935731023677885","0.3011583011583011","273","805","0.016886478491310242","0.07753254102999434","4.341199149639791","0.39264043844196517","1003","764","0.013617695435877254","0.06329113924050633","3.8734878492706875","0.5918436130771824","878","465"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","6000","0.020217432767499523","0.06773162939297124","4.214488340083485","0.4276472591079333","628","937","0.00851063829787234","0.012987012987012988","4.393320100399926","0.17906137184115523","124","954","0.016989215541438913","0.06508205998868138","4.567831575428075","0.3577127659574469","807","960","0.011531069827033951","0.06701414743112435","3.9700798289131796","0.5710306406685236","1025","318"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","6600","0.01792943898207056","0.05942492012779553","4.258487689751087","0.43873239436619715","623","942","0.008658008658008658","0.012987012987012988","4.4331582577168165","0.17582417582417584","120","958","0.014778325123152709","0.050933786078098474","4.590271897948033","0.36568501920614593","714","1053","0.012343647136273865","0.05584512285927029","3.7621209168811114","0.5924242424242424","782","561"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","7200","0.021975973487986744","0.0670926517571885","4.329995253161141","0.4152005629838142","590","975","0.01384083044982699","0.025974025974025976","4.75203627195342","0.23888520238885202","180","898","0.019640430534285287","0.06677985285795134","4.431088913793076","0.36607142857142855","738","1029","0.01396853679109208","0.06626954579300075","3.939936141286822","0.565650280024891","909","434"
"true","false","e5r2sh5d","false","mae","10","firm-dust-268","false","fp32 10  mae cc3d augmix","false","400","7800","0.02144574175824176","0.07156549520766774","4.314413308111553","0.44700304774805283","660","905","0.02720594982328354","0.030612244897959183","4.744949932265918","0.2518891687657431","200","878","0.018647930412636297","0.06508205998868138","4.392921911153465","0.4056014003500875","811","956","0.01346528855444617","0.06626954579300075","3.9730490645415166","0.5543635836474341","956","387"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","600","0.010652827096421744","0.024920127795527155","3.8405167035452825","0.3488069414316703","402","1163","0.0023942537909018356","0.0027829313543599257","2.869152509523669","0.10708661417322834","68","1010","0.0063060878001455255","0.014714204867006225","3.9704767608382845","0.1626848691695108","429","1338","0.017035775127768313","0.05212211466865227","3.834160648223374","0.47159904534606206","494","849"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","1200","0.02127659574468085","0.07603833865814696","4.0659589643313545","0.3766666666666667","678","887","0.01849283402681461","0.03710575139146568","4.8102493227798995","0.10616621983914208","198","880","0.020928976505536052","0.08771929824561403","4.185497676468177","0.26493583124354625","898","869","0.015873015873015872","0.049143708116157855","3.7953508397693745","0.4240372407955988","501","842"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","1800","0.014193150262264734","0.02939297124600639","3.8928217222811163","0.33578792341678937","342","1223","0","0","1.605944738077251","0.044722719141323794","25","1053","0.011015490533562823","0.018109790605546124","4.062407235842719","0.18695014662756598","255","1512","0.0053156146179402","0.011913626209977662","2.8820715643152353","0.3927738927738928","337","1006"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","2400","0.020070838252656435","0.043450479233226834","4.292833225772942","0.33861940298507465","363","1202","0","0","1.4535703547167802","0.031943212067435674","18","1060","0.013769363166953529","0.027164685908319185","4.597826324009783","0.19036891016615037","338","1429","0.003194888178913738","0.0052122114668652275","2.7888441714180243","0.2783048703352308","220","1123"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","3000","0.03146747767000931","0.07667731629392971","3.820395454634566","0.46277417361754714","749","816","0.009307972480777013","0.021335807050092765","4.141026559000884","0.2676991150442478","242","836","0.018369234835469806","0.07866440294284098","4.161585301039133","0.37084759412119994","921","846","0.012514060742407199","0.06626954579300075","3.9563812676295123","0.5641964013418725","925","418"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","3600","0.011242116808335619","0.02619808306709265","4.014828983544771","0.3663003663003663","400","1165","0.010602678571428572","0.017625231910946195","3.961508867903779","0.2013888888888889","145","933","0.007849293563579277","0.019807583474816072","4.012143523124727","0.2527152317880794","477","1290","0.012191889742910151","0.06850335070737155","4.092996694501915","0.5197472353870458","987","356"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","4200","0.01858304297328688","0.07156549520766774","4.214082698250443","0.4843137254901961","741","824","0.016576250753465943","0.05102040816326531","4.745875694432621","0.33015873015873015","364","714","0.015631371482941418","0.06508205998868138","4.42914322270416","0.39697037202049457","891","876","0.010970464135021096","0.06775874906924795","4.063422718821728","0.40021420921099604","1121","222"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","4800","0.03228715728715729","0.07284345047923323","4.062364663914069","0.4520686175580222","672","893","0.011024345429490125","0.022263450834879406","4.344662538870487","0.22701475595913734","200","878","0.016149068322981366","0.0588568194680249","4.250623340619843","0.3015873015873016","760","1007","0.011180124223602485","0.06701414743112435","4.067927839968106","0.4359889021006738","1100","243"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","5400","0.013616432033233327","0.03769968051118211","3.9574455791854355","0.4095394736842105","498","1067","0.010897277736655974","0.00463821892393321","3.588316675772097","0.1387373343725643","89","989","0.01981069777679947","0.018109790605546124","3.8430529651907017","0.28137535816618914","491","1276","0.013421368547418969","0.05212211466865227","4.057216444026118","0.4927870744373918","854","489"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","6000","0.042133608965292134","0.07412140575079872","4.005739690596057","0.4724031539252656","689","876","0.01370548219287715","0.0055658627087198514","3.353886503203856","0.15","96","982","0.018972108169333146","0.07583474816072439","4.244429797865576","0.3808882907133244","849","918","0.014242364532019703","0.04393149664929263","3.772666435319632","0.49334319526627224","667","676"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","6600","0.03802310073227811","0.06517571884984026","4.080784409548621","0.48074921956295524","693","872","0.01259600614439324","0.00463821892393321","3.4677644920998083","0.12519809825673536","79","999","0.011001833638939824","0.03735144312393888","4.001761234969565","0.3273238117536877","699","1068","0.014919088543859729","0.04318689501116903","3.8489298691310823","0.48546621366553416","643","700"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","7200","0.04321147696828277","0.038338658146964855","3.8508001164463534","0.41558441558441556","496","1069","0.024859943977591035","0.006493506493506494","2.7925591694420073","0.08285004142502071","50","1028","0.022786304604486423","0.022071307300509338","3.7290495076760415","0.2925298179535468","466","1301","0.011322788459128168","0.01712583767684289","3.7673081797429053","0.4646544876886418","585","758"
"true","false","4s3nbxm1","false","mae","5","dauntless-bird-264","false","fp32 5 mae cc3d augmix","false","400","7800","0.06481310140636566","0.07284345047923323","4.0085057964042825","0.4344370860927152","656","909","0.033695814092060176","0.008348794063079777","2.8554703754906483","0.08045052292839903","50","1028","0.043116883116883116","0.04923599320882852","4.162391676591704","0.33667837431008535","671","1096","0.01175704593954074","0.01712583767684289","3.6393963831288714","0.44283892902677435","521","822"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","600","0.01575091575091575","0.027476038338658148","3.8624099018729487","0.279045643153527","269","1296","0.005537098560354374","0.00463821892393321","5.33020913935923","0.02352941176470588","18","1060","0.020299416391778735","0.045274476513865305","4.539075758730324","0.21116059732774428","403","1364","0","0","1.242418123747134","0.014716703458425314","10","1333"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","1200","0.0022114108801415304","0.003194888178913738","3.3070292910837313","0.21229637414608513","202","1363","0","0","1.542231892282838","0.015432098765432098","10","1068","0","0","3.3448870529611674","0.14840742037101853","212","1555","0","0","1.4425603600677985","0.04496011602610587","31","1312"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","1800","0.007603041216486595","0.012140575079872205","3.418063063833508","0.23718592964824117","236","1329","0","0","0.9821016926758503","0.016129032258064516","11","1067","0.0003322259136212625","0.0005659309564233164","3.227417052619646","0.1564310544611819","270","1497","0","0","1.3976589073216394","0.07147962830593281","50","1293"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","2400","0.019047619047619046","0.06261980830670927","3.948772329205936","0.44364161849710976","614","951","0","0","1.002457954745282","0.014224751066856329","10","1068","0.009422850412249705","0.03169213355970572","3.8595384678722042","0.38926553672316383","689","1078","0","0","1.3778599566596024","0.02346041055718475","16","1327"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","3000","0.006349206349206349","0.012779552715654952","3.7621983827468912","0.3124406457739791","329","1236","0","0","0.9388905057061259","0.01730103806228374","10","1068","0.0003013863773357444","0.0005659309564233164","3.5098131282019933","0.21331521739130435","314","1453","0","0","1.2344797373364043","0.030679327976625273","21","1322"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","3600","0.01742685025817556","0.05175718849840256","3.861930192664441","0.42421875000000003","543","1022","0","0","1.3429659959740772","0.0202808112324493","13","1065","0.006871609403254973","0.021505376344086023","3.817138872423252","0.3773584905660377","630","1137","0","0","1.7682285552870747","0.07834757834757836","55","1288"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","4200","0.02142857142857143","0.0536741214057508","3.994949343509937","0.37537409149209067","439","1126","0","0","1.0974691494688162","0.018165304268846504","10","1068","0.02023121387283237","0.055461233729485006","4.135917337560116","0.3839769036448935","532","1235","0","0","1.4930420833867941","0.034782608695652174","24","1319"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","4800","0.02040816326530612","0.07667731629392971","3.7238865155213747","0.4348351980647112","719","846","0","0","1.3208341474919072","0.019563581640331073","13","1065","0.016488470951951564","0.0724391624221845","4.017794988714054","0.4414980227959991","949","818","0.011114123068582272","0.03052866716306776","3.603136022617715","0.46641590542718975","434","909"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","5400","0.01","0.022364217252396165","3.7505983835349155","0.35141400092721375","379","1186","0","0","1.1320881233139908","0.02072538860103627","12","1066","0.0007921837866385001","0.001697792869269949","3.394071779679009","0.2668067226890756","381","1386","0","0","2.0808083344197663","0.089171974522293","63","1280"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","6000","0.025136154168412233","0.07667731629392971","3.891322710632125","0.410688140556369","561","1004","0","0","1.2574228874749","0.02023608768971332","12","1066","0.022254127781765973","0.08771929824561403","4.0332973564135095","0.39894887720974676","835","932","0","0","2.2382840013615763","0.04301075268817204","30","1313"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","6600","0.006690279417552145","0.010862619808306708","3.675310683107109","0.242","242","1323","0","0","2.2865829984088495","0.024626209322779244","14","1064","0.0013130252100840337","0.0028296547821165816","3.5769568960992686","0.27665706051873196","384","1383","0.006892230576441102","0.016381236038719285","3.6042835048186155","0.39846322722283206","363","980"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","7200","0.008534322820037106","0.014696485623003195","3.825767651159827","0.26925038245792965","264","1301","0","0","2.259121806452195","0.038161318300086726","22","1056","0.0006406149903907751","0.0011318619128466328","3.4023086477629434","0.210759027266028","286","1481","0.012698412698412698","0.06552494415487714","4.118056354780461","0.6008037508372405","897","446"
"false","false","1magdfi2","false","mae","3","robust-eon-263","false","fp32 3 mae self conf1 no augmix","true","400","7800","0.011885714285714286","0.033226837060702875","3.9257605886754456","0.4215809284818067","504","1061","0","0","2.531320078573662","0.040955631399317405","24","1054","0.0052045944005743","0.016411997736276173","3.876626947013229","0.4116504854368932","636","1131","0.005235602094240837","0.010424422933730455","3.323774148406905","0.3370262390670554","289","1054"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","600","0.021914008321775313","0.05047923322683706","4.385413589096155","0.3331923890063425","394","1171","0","0","1.6591587315976881","0.013801756587202006","11","1067","0.008105369807497468","0.018109790605546124","4.0639084187739805","0.21962489807012775","404","1363","0","0","1.4233298624670687","0.019103600293901544","13","1330"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","1200","0.011066398390342052","0.028115015974440896","3.872131505943932","0.3302548947173994","447","1118","0","0","1.0292528739883946","0.01017293997965412","10","1068","0.0004943153732081068","0.0011318619128466328","3.5058343957918736","0.2215743440233236","418","1349","0","0","1.324410167831342","0.019103600293901544","13","1330"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","1800","0.002976190476190476","0.0044728434504792336","3.277522870788346","0.19944341372912802","215","1350","0","0","1.154417222683251","0.019591836734693873","12","1066","0","0","2.96276757246638","0.1824586121873899","259","1508","0","0","1.3325001464012989","0.09469964664310954","67","1276"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","2400","0.017770034843205575","0.03258785942492013","3.892077621907289","0.2728989612842304","289","1276","0","0","1.1551583911142764","0.017973856209150325","11","1067","0.004618226600985222","0.008488964346349746","3.4593064289248474","0.20464490070683272","304","1463","0","0","1.407981239571656","0.054597701149425276","38","1305"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","3000","0.02564102564102564","0.0670926517571885","4.090648307281695","0.3871506049228202","464","1101","0","0","2.430469919532534","0.029955947136563875","17","1061","0.019035054655107426","0.05715902659875495","4.272611610583797","0.41057329213868865","598","1169","0.008153946510110893","0.018615040953090096","3.231600400002393","0.3898305084745762","345","998"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","3600","0.00911854103343465","0.011501597444089457","3.503360074844641","0.17302525523911877","161","1404","0","0","2.3742327314928464","0.03236797274275979","19","1059","0.0003957261574990107","0.0005659309564233164","3.146537078894203","0.17238421955403088","201","1566","0.012291280148423006","0.039463886820551006","3.9413666643826684","0.49762131303520446","523","820"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","4200","0.018121413470250678","0.038338658146964855","4.051690191713269","0.3205828779599271","352","1213","0","0","2.6372612350349725","0.028911564625850334","17","1061","0.0036297640653357535","0.00792303338992643","3.395076826496378","0.29870129870129863","391","1376","0.012672811059907835","0.06552494415487714","3.982967975089175","0.5852864583333334","899","444"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","4800","0.023971493359248464","0.047284345047923323","4.2314129882191605","0.29493087557603687","320","1245","0","0","2.889052332991032","0.04159445407279029","24","1054","0.006854949273375377","0.014148273910582909","4.102690177088794","0.24375422012153952","361","1406","0.013477088948787063","0.06701414743112435","4.111350621728161","0.600418410041841","861","482"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","5400","0.018466898954703832","0.03386581469648562","4.045548383212024","0.28416912487708945","289","1276","0.0008764241893076249","0.0009276437847866419","3.3426974421259956","0.08828522920203735","52","1026","0.005591277606933184","0.011318619128466326","3.7533839713863992","0.2503566333808845","351","1416","0.01444991789819376","0.06552494415487714","4.174855049750828","0.5690223361406078","777","566"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","6000","0.007008086253369273","0.008306709265175719","3.646347191603193","0.1588527302813017","144","1421","0","0","2.595622550807855","0.03350970017636684","19","1059","0.004748713889988128","0.006791171477079796","4.001074573672003","0.15721548689870943","201","1566","0.00954147892923403","0.02680565897244974","3.5500073714107416","0.45279187817258887","446","897"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","6600","0.016960208741030658","0.033226837060702875","4.3319210821458745","0.3029144768275203","317","1248","0","0","2.5238429965141127","0.020390824129141887","12","1066","0.005596465390279823","0.010752688172043012","3.971343978837349","0.22903453136011276","325","1442","0.010835471913316226","0.028294862248696945","3.657032659964227","0.4197530864197531","408","935"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","7200","0.002736726874657909","0.003194888178913738","3.4908682894754177","0.14621409921671016","140","1425","0","0","2.445951765692368","0.0215633423180593","12","1066","0.001203852327447833","0.001697792869269949","3.434374932653122","0.16874730951356004","196","1571","0.014598540145985401","0.04169769173492182","4.042539900061751","0.4436860068259386","455","888"
"false","false","xk35e2kj","false","mae","5","glamorous-vortex-262","false","fp32 5 mae self conf1 no augmix","true","400","7800","0.016658253407370014","0.021086261980830672","4.408274583452376","0.1731694281133084","162","1403","0","0","3.225608889293444","0.0301418439716312","17","1061","0.007630351844001695","0.010186757215619695","4.353132054746454","0.14092356687898092","177","1590","0.014356319133913862","0.045420699925539834","4.08294991138252","0.48490566037735844","514","829"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","600","0.10906757912745937","0.03514376996805112","5.56094448497366","0.0687990343995172","57","1508","0.07142857142857142","0.01020408163265306","0.8691343574831879","0.02009132420091324","11","1067","0.08563535911602209","0.015280135823429542","5.907293792024647","0.031071983428275503","30","1737","0.0016178611875101116","0.007446016381236039","5.065396899276522","0.2368421052631579","873","470"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","1200","0.09461480927449514","0.06645367412140575","4.217265101253714","0.4078260869565217","469","1096","0.07328385899814471","0.011131725417439703","1.4120896404897738","0.02148612354521038","12","1066","0.09809330236159505","0.07187323146576118","4.6514090111232065","0.38593921640424755","527","1240","0.0014712373105781964","0.007446016381236039","5.177484967367548","0.27158400452168996","961","382"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","1800","0.09325084364454443","0.06900958466453674","3.871064839046366","0.4517226712037431","531","1034","0.07471264367816091","0.012059369202226345","4.530539401179649","0.037639007698887936","22","1056","0.09509594882729211","0.06791171477079797","4.353341907034092","0.4201228878648233","547","1220","0.02197802197802198","0.007446016381236039","5.008058961946677","0.07692307692307693","55","1288"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","2400","0.09575374743069133","0.04153354632587859","4.9595569839978575","0.24374319912948858","224","1341","0.06832298136645963","0.01020408163265306","1.4695157450496679","0.021739130434782608","12","1066","0.0950363196125908","0.04923599320882852","5.091122401412653","0.3097345132743363","350","1417","0.06493506493506493","0.007446016381236039","2.7900275082417636","0.017531044558071585","12","1331"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","3000","0.1004261158457316","0.051118210862619806","4.549995905852072","0.30465587044534415","301","1264","0.0541871921182266","0.01020408163265306","2.813642611407165","0.03222918531781558","18","1060","0.0876093401575488","0.04867006225240521","4.917479741249572","0.3042372881355932","359","1408","0.07142857142857142","0.007446016381236039","2.2510480235407573","0.01464128843338214","10","1333"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","3600","0.08008481729267072","0.021725239616613417","4.647970685193712","0.15666094911377929","137","1428","0.07142857142857142","0.01020408163265306","1.1395608570002937","0.02009132420091324","11","1067","0.05600174726839718","0.028862478777589132","5.235848412274799","0.2160034980323568","247","1520","0.06766917293233082","0.006701414743112435","2.350752800896696","0.008737864077669903","9","1334"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","4200","0.061211435793829726","0.017252396166134186","4.779931345628079","0.15756893640967926","140","1425","0.07142857142857142","0.01020408163265306","1.1928141695118304","0.02009132420091324","11","1067","0.019898531803293706","0.023769100169779286","5.854493826809147","0.1851703406813627","231","1536","0.012987012987012988","0.0007446016381236039","3.1622776601683795","0.0014738393515106854","1","1342"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","4800","0.054439932734506376","0.014696485623003195","4.286187648197858","0.10829899941141849","92","1473","0.06802721088435373","0.00927643784786642","1.0292528739883946","0.018281535648994516","10","1068","0.02668166776462852","0.025466893039049237","5.379983402165344","0.17772317772317772","217","1550","0.012987012987012988","0.0007446016381236039","3.1622776601683795","0.0014825796886582653","1","1342"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","5400","0.059484474805019984","0.0268370607028754","4.6911172841535445","0.21661409043112512","206","1359","0.05042016806722689","0.0055658627087198514","1.212986144588228","0.01085972850678733","6","1072","0.028957903433577566","0.041312959818902095","5.404648484077086","0.21004304160688664","366","1401","0.001124859392575928","0.0007446016381236039","7.903100802005034","0.004683840749414519","13","1330"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","6000","0.06090775236269004","0.017252396166134186","4.614306168326616","0.11924439197166468","101","1464","0.06802721088435373","0.00927643784786642","1.1292528739883945","0.018281535648994516","10","1068","0.026104006184856417","0.03169213355970572","5.65371263313697","0.19564209550301348","211","1556","0.0076077768385460695","0.006701414743112435","6.687435066556874","0.0197882312098594","57","1286"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","6600","0.05517796179817085","0.031309904153354634","4.360171906684395","0.21318681318681318","194","1371","0.044642857142857144","0.00463821892393321","1.875972135889479","0.01095890410958904","6","1072","0.029539613089294463","0.05036785512167515","4.901171476609556","0.28897899004791744","392","1375","0.009070294784580499","0.008935219657483246","7.636339808200541","0.02161440960640427","81","1262"
"false","true","3xj3faie","false","deepetpicker","3","solar-eon-259","false","fp32 3 deepetpicker self conf2 no augmix","true","1","7200","0.06461854201728841","0.023003194888178913","4.593710798498108","0.15995462280204195","141","1424","0.06802721088435373","0.00927643784786642","1.0071067811865475","0.017857142857142856","10","1068","0.027957557346013295","0.04187889077532541","5.261408869814869","0.26233453670276774","327","1440","0.003835091083413231","0.0029784065524944155","7.594485836641343","0.004152097902097902","38","1305"
"true","true","cgmbd28r","false","deepetpicker","10","cosmic-dust-255","false","fp32 10 deepetpicker cc3d augmix","false","400","600","0.12159863945578231","0.07156549520766774","4.895909368713444","0.1788888888888889","161","1404","0.07739489238318277","0.016697588126159554","5.065988670498254","0.03240740740740741","21","1057","0.11495535714285714","0.07130730050933787","4.716423382960507","0.19940094137783484","233","1534","0.019569471624266144","0.007446016381236039","4.506223377705968","0.08405603735823883","63","1280"
"true","true","cgmbd28r","false","deepetpicker","10","cosmic-dust-255","false","fp32 10 deepetpicker cc3d augmix","false","400","1200","0.15373950166576897","0.10223642172523961","3.8996550897579323","0.2948717948717948","322","1243","0.07270408163265306","0.011131725417439703","1.9974262303754595","0.020602218700475437","13","1065","0.15765332049533284","0.1177136389360498","4.105454273215888","0.28880597014925374","387","1380","0.0024378352023403218","0.007446016381236039","4.039929017561283","0.5446808510638298","576","767"
"true","true","cgmbd28r","false","deepetpicker","10","cosmic-dust-255","false","fp32 10 deepetpicker cc3d augmix","false","400","1800","0.13983278590624068","0.09137380191693291","4.325767850166559","0.3143254520166899","339","1226","0.06043956043956044","0.01020408163265306","2.247549203208969","0.025744167337087693","16","1062","0.13290103132243483","0.100169779286927","4.72871425026514","0.2875629043853343","400","1367","0.0012998830105290522","0.007446016381236039","4.251090401495943","0.5668226729069161","1090","253"
"true","true","cgmbd28r","false","deepetpicker","10","cosmic-dust-255","false","fp32 10 deepetpicker cc3d augmix","false","400","2400","0.13181794180976186","0.06964856230031949","4.164279742247318","0.2545454545454545","259","1306","0.07142857142857142","0.01020408163265306","1.0064607101695886","0.019909502262443438","11","1067","0.1405290729500602","0.0831918505942275","4.7407387044143094","0.2631790744466801","327","1440","0.0029274004683840747","0.007446016381236039","4.1142588717764035","0.4882533197139939","478","865"
